Kilometre,Marka,Model,Model Yılı,Motor Hacmi,Plaka,Renk,Ruhsat Cins ,Ruhsat Tip,Varyant,Vites Tipi,Yakıt Türü,Yetki Belge No,Çekiş Tipi,url,price
96.324,RENAULT,MEGANE,2020.0,"1,5",34DJF403,Beyaz,(OTOMOBİL(AA SEDAN) ,RFB,SEDAN TOUCH 1.5 BLUE DCI EDC 115 bg,Yarı Otomatik,Dizel,700082.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-touch-15-blue-dci-edc-115-bg-1258933,863.000 TL
159.614,FIAT,EGEA,2018.0,"1,6",34BFG711,BULUT BEYAZI, ,,1.6 MJET 120 HP URBAN,Manuel,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/16-mjet-120-hp-urban-2191198,634.000 TL
100.966,FORD,FOCUS,2019.0,"1,5",34CNN803,BUZ BEYAZI+ TREND SIYAH KUMAS, ,,1.5L TDCI 120PS TREND X AUTO,Otomatik,Dizel,1600091.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/focus/dizel/15l-tdci-120ps-trend-x-auto-2244050,846.000 TL
47.418,PEUGEOT,508,2021.0,"1,5",34EZJ651,Siyah,OTOMOBİL (AB HATCBACK) ,F,ALLURE 1.5 BLUEHDI 130HP EAT8,Otomatik,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-peugeot/508/dizel/allure-15-bluehdi-130hp-eat8-3296993,1.366.000 TL
42.43,RENAULT,MEGANE,2022.0,"1,3",34FZH840,Beyaz, ,,SEDAN JOY 1.3 TCE 140 bg EDC,Yarı Otomatik,Benzin,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/benzin/sedan-joy-13-tce-140-bg-edc-3333844,899.000 TL
42.028,RENAULT,MEGANE,2022.0,"1,3",34FMB601,Beyaz,OTOMOBİL(AA SEDAN) ,RFB,SEDAN TOUCH 1.3 TCE 140 bg EDC,Yarı Otomatik,Benzin,600340.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/benzin/sedan-touch-13-tce-140-bg-edc-2318469,983.000 TL
108.94,FIAT,EGEA,2020.0,"1,6",34DHR465,Beyaz,(OTOMOBİL(AA SEDAN) ,356,1.6 MJET 120 HP EU6D URBAN PLUS DCT,Yarı Otomatik,Dizel,600340.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/16-mjet-120-hp-eu6d-urban-plus-dct-2257955,748.500 TL
81.734,RENAULT,MEGANE,2021.0,"1,3",34ELK884,Beyaz,(OTOMOBİL(AA SEDAN) ,RFB,SEDAN JOY 1.3 TCE 140 bg EDC,Yarı Otomatik,Benzin,5500054.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/benzin/sedan-joy-13-tce-140-bg-edc-2284786,797.000 TL
119.203,FIAT,EGEA,2019.0,"1,2",34CGN267,Beyaz, ,,1.3 MJET 95 HP EU6 URBAN PLUS,Manuel,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6-urban-plus-2235319,649.500 TL
47.85,RENAULT,MEGANE,2022.0,"1,3",34FLV334,Beyaz, ,,SEDAN TOUCH 1.3 TCE 140 bg EDC,Yarı Otomatik,Benzin,5500054.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/benzin/sedan-touch-13-tce-140-bg-edc-2316218,968.000 TL
10.446,FIAT,EGEA,2022.0,"1,6",34GFG064,Beyaz,OTOMOBİL(AA SEDAN) ,356,1.6 MJET 130HP EASY DCT,Yarı Otomatik,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/16-mjet-130hp-easy-dct-3345226,820.000 TL
58.344,VOLVO,XC40,2021.0,"1,5",34EAC565,728 Thunder Gri Metalik,OTOMOBİL(AC STATİON) ,2X,T3 FWD MOMENTUM GEARTRONIC,Otomatik,Benzin,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-volvo/xc40/benzin/t3-fwd-momentum-geartronic-3270758,1.870.000 TL
82.491,HONDA,CR-V,2016.0,"1,6",38JC574,Beyaz,OTOMOBİL(AF ÇOK AMAÇLI) ,RE6,1.6 EXECUTIVE DİZEL OTO,Otomatik,Dizel,3400031.0,,https://www.otokocikinciel.com/ikinci-el-honda/cr-v/dizel/16-executive-dizel-oto-3418934,1.415.000 TL
76.309,VOLKSWAGEN,JETTA,2015.0,"1,6",34NR2344,Siyah,OTOMOBİL (AA SEDAN) ,16,1.6 TDI 105 PS COMFORTLINE DSG(Euro 5),Yarı Otomatik,Dizel,3400163.0,Önden,https://www.otokocikinciel.com/ikinci-el-volkswagen/jetta/dizel/16-tdi-105-ps-comfortline-dsgeuro-5-2417277,950.000 TL
60.629,CITROEN,C5 AIRCROSS,2021.0,"1,5",34EOT799,Beyaz,OTOMOBİL(AF ÇOK AMAÇLI) ,A,SHINE BOLD 1.5 BLUEHDi 130HP S&S EAT8,Otomatik,Dizel,4300072.0,Önden,https://www.otokocikinciel.com/ikinci-el-citroen/c5-aircross/dizel/shine-bold-15-bluehdi-130hp-ss-eat8-2290014,1.355.000 TL
31.781,FORD,ECOSPORT,2022.0,1,34FKY664,ADA MAVİSİ,OTOMOBİL(AB HATCHBACK) ,JK8,1.0T ECOBOOST 125PS STYLE AUTOMATIC,Otomatik,Benzin,4300072.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/ecosport/benzin/10t-ecoboost-125ps-style-automatic-2314727,800.000 TL
112.165,SEAT,LEON,2016.0,"1,4",34CHU001,Beyaz,OTOMOBİL (AB HATCHBACK) ,5F,1.4 TSI 125 HP S&S FR,Manuel,Benzin,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-seat/leon/benzin/14-tsi-125-hp-ss-fr-3413020,833.000 TL
182.607,RENAULT,CLIO,2009.0,"1,5",34FK8882,Gri,CLIO HB FAZ 1 EX ,YENİ,EXPRESSION 1.5 DCI,Manuel,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/clio/dizel/expression-15-dci-3413588,417.000 TL
125.01,FIAT,EGEA,2019.0,"1,6",34CCE151,İNCİ GRİSİ,(OTOMOBİL(AA SEDAN) ,356,1.6 MJET 120 HP EU6D EASY DCT,Yarı Otomatik,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/16-mjet-120-hp-eu6d-easy-dct-3430372,635.500 TL
117.289,FORD,FOCUS,2020.0,"1,5",34DMD315,BUZ BEYAZI,OTOMOBİL/(AA SEDAN) ,DEH,1.5L TDCI 120PS TREND X AUTO,Otomatik,Dizel,700082.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/focus/dizel/15l-tdci-120ps-trend-x-auto-1261125,838.000 TL
186.01,FORD,FOCUS,2020.0,"1,5",34DHM753,BUZ BEYAZI,OTOMOBİL/(AA SEDAN) ,DEH,1.5L TDCI 120PS TREND X AUTO,Otomatik,Dizel,5500075.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/focus/dizel/15l-tdci-120ps-trend-x-auto-1257966,827.000 TL
144.847,FIAT,EGEA,2019.0,"1,3",34CCF413,Beyaz, ,,1.3 MJET 95 HP EU6 EASY,Manuel,Dizel,3500143.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6-easy-2228041,535.000 TL
43.25,BMW,3 SERISI,2022.0,"1,6",34FTP993,Gri, ,,1.6 320I SPORT LINE,Otomatik,Benzin,3400163.0,Arkadan,https://www.otokocikinciel.com/ikinci-el-bmw/3-serisi/benzin/16-320i-sport-line-2326240,2.291.000 TL
22.765,CITROEN,C3 AIRCROSS,2022.0,"1,2",34FDY591,Kırmızı, ,,1.2 PURETECH 130HP EAT6 FEEL BOLD,Otomatik,Benzin,3400132.0,Önden,https://www.otokocikinciel.com/ikinci-el-citroen/c3-aircross/benzin/12-puretech-130hp-eat6-feel-bold-1303531,856.000 TL
51.007,RENAULT,MEGANE,2022.0,"1,3",34FZH827,Beyaz,OTOMOBİL(AA SEDAN) ,RFB,SEDAN JOY 1.3 TCE 140 bg EDC,Yarı Otomatik,Benzin,600236.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/benzin/sedan-joy-13-tce-140-bg-edc-1333874,888.000 TL
159.597,RENAULT,MEGANE,2019.0,"1,5",34CJF773,Beyaz,OTOMOBİL(AA SEDAN) ,RFB,Sedan TOUCH 1.5 dCi EDC 110 bg,Yarı Otomatik,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-touch-15-dci-edc-110-bg-3237023,788.000 TL
43.035,FIAT,EGEA,2022.0,"1,2",34FVB639,Beyaz,OTOMOBİL(AASEDAN) ,356,1.3 MJET II DS 95 HP EASY,Manuel,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-ii-ds-95-hp-easy-3330829,697.000 TL
75.126,RENAULT,MEGANE,2021.0,"1,3",34ELL004,Beyaz, ,,SEDAN JOY 1.3 TCE 140 bg EDC,Yarı Otomatik,Benzin,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/benzin/sedan-joy-13-tce-140-bg-edc-2284799,769.000 TL
152.022,RENAULT,SYMBOL,2019.0,"1,5",38ADB591,Beyaz,OTOMOBİL(AA SEDAN) ,SR,SYMBOL JOY 1.5 BLUE DCI 95 BG,Manuel,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/symbol/dizel/symbol-joy-15-blue-dci-95-bg-3423916,585.000 TL
155.147,FORD,TOURNEO COURIER JOURNEY,2020.0,"1,5",34DKY797,BUZ BEYAZI, ,,1.5L TDCI 100PS JOURNEY TREND EU6.2,Manuel,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/tourneo-courier-journey/dizel/15l-tdci-100ps-journey-trend-eu62-2259982,599.000 TL
63.458,FIAT,EGEA,2022.0,"1,2",34FEZ159,Beyaz, ,,1.3 MJET 95 HP EU6D EASY,Manuel,Dizel,3500143.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6d-easy-2304849,704.000 TL
182.202,RENAULT,SYMBOL,2019.0,"1,5",38ADB574,Beyaz,OTOMOBİL(AA SEDAN) ,SR,SYMBOL JOY 1.5 BLUE DCI 95 BG,Manuel,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/symbol/dizel/symbol-joy-15-blue-dci-95-bg-3423913,575.000 TL
67.088,FORD,FOCUS,2022.0,"1,5",34FGY424,AYTOZU GRİ,OTOMOBİL/ (AA SEDAN) ,DEH,1.5L TDCI 120PS TREND X AUTO,Otomatik,Dizel,700082.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/focus/dizel/15l-tdci-120ps-trend-x-auto-1308348,1.123.000 TL
83.5,TOYOTA,COROLLA,2011.0,"1,6",38ZN818,Siyah,D 1.6 COMF A/T/OTOMOBİL(AA SEDAN) ,COROLLA S,1.6 COMFORT A/T,Otomatik,Benzin,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-toyota/corolla/benzin/16-comfort-at-3420338,770.000 TL
84.5,TOYOTA,COROLLA,2016.0,"1,3",60BG253,Gri,OTOMOBİL(AA SEDAN) ,E15EJ,1.33 LIFE M/T,Manuel,Benzin,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-toyota/corolla/benzin/133-life-mt-3420541,680.000 TL
80.204,RENAULT,MEGANE,2021.0,"1,5",34ECY515,Beyaz,OTOMOBİL/(AA SEDAN) ,RFB,SEDAN JOY 1.5 BLUE DCI 115 bg EDC,Yarı Otomatik,Dizel,600236.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-joy-15-blue-dci-115-bg-edc-1275680,859.000 TL
107.023,FIAT,EGEA,2018.0,"1,3",34BKB690,BULUT BEYAZI, ,,1.3 MJET 95 HP EU6 URBAN,Manuel,Dizel,3400163.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6-urban-2205492,631.500 TL
109.368,OPEL,ASTRA CLASSIC III,2013.0,"1,6",38BP012,Gri,OTOMOBİL ,ASTRA CLASSİCC 5 DR A16XER MT5,HB 1.6i 16V 115 HP ESSENTIA,Manuel,Benzin,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-opel/astra-classic-iii/benzin/hb-16i-16v-115-hp-essentia-3430350,625.000 TL
66.876,BMW,5 SERISI,2021.0,"1,6",34EAP526,Mavi,(OTOMOBİL(AA SEDAN) ,G5L,1.6 520I LUXURY LINE,Otomatik,Benzin,700048.0,Arkadan,https://www.otokocikinciel.com/ikinci-el-bmw/5-serisi/benzin/16-520i-luxury-line-2271567,2.366.000 TL
67.011,BMW,3 SERISI,2020.0,"1,6",34DKS693,Beyaz,OTOMOBİL(AA SEDAN) ,G3L,1.6 320I A FIRST EDITION SPORT LINE,Otomatik,Benzin,3400031.0,Arkadan,https://www.otokocikinciel.com/ikinci-el-bmw/3-serisi/benzin/16-320i-a-first-edition-sport-line-3260147,1.845.000 TL
48.121,FIAT,EGEA,2021.0,"1,4",34ELK260,Beyaz,OTOMOBİL(AA SEDAN) ,356,1.4 FIRE BZ 95 HP EASY,Manuel,Benzin,4200148.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/benzin/14-fire-bz-95-hp-easy-1284177,624.500 TL
31.5,FIAT,FIORINO,2021.0,"1,4",27AIS075,Beyaz,KAMYONET ,225,COMBI 1.4 FIRE 77 HP POP,Manuel,Benzin,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/fiorino/benzin/combi-14-fire-77-hp-pop-3431277,600.000 TL
51.434,BMW,3 SERISI,2021.0,"1,6",34EER072,Gri, ,,1.6 320I A SPORT LINE,Otomatik,Benzin,3400163.0,Arkadan,https://www.otokocikinciel.com/ikinci-el-bmw/3-serisi/benzin/16-320i-a-sport-line-2280778,1.884.000 TL
89.15,FIAT,EGEA,2019.0,"1,2",34CGN336,Beyaz,(OTOMOBİL(AA SEDAN) ,356,1.3 MJET 95 HP EU6 URBAN PLUS,Manuel,Dizel,700048.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6-urban-plus-2235337,676.000 TL
62.491,FORD,FOCUS,2019.0,"1,5",34CNN870,BUZ BEYAZI+ TREND SIYAH KUMAS,OTOMOBİL (AA SEDAN) ,DEH,1.5L TDCI 120PS TREND X AUTO,Otomatik,Dizel,1600270.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/focus/dizel/15l-tdci-120ps-trend-x-auto-1244055,833.000 TL
28.808,FIAT,EGEA,2022.0,"1,2",34FVA510,Beyaz,(OTOMOBİL(AA SEDAN) ,356,1.3 MJET II DS 95 HP EASY,Manuel,Dizel,1600270.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-ii-ds-95-hp-easy-1329870,733.000 TL
122.457,FIAT,FIORINO,2010.0,"1,2",06DSY655,Beyaz,KAMYONET(PANELVAN) ,FİORİNO COMBİMİX 1.3,COMBIMIX 1.3 MULTIJET ACTIVE,Manuel,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/fiorino/dizel/combimix-13-multijet-active-3420540,385.000 TL
93.839,HYUNDAI,I20 TROY,2012.0,"1,2",38SZ198,Beyaz,OTOMOBİL(AF ÇOK AMAÇLI) ,İ20 TROY 1.2 DOHC 78PS MODE,1.2 78 PS MODE,Manuel,Benzin,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-hyundai/i20-troy/benzin/12-78-ps-mode-3419836,560.000 TL
111.64,RENAULT,MEGANE,2020.0,"1,5",34DJE910,Beyaz,OTOMOBİL/(AA SEDAN) ,RFB,SEDAN TOUCH 1.5 BLUE DCI EDC 115 bg,Yarı Otomatik,Dizel,1600270.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-touch-15-blue-dci-edc-115-bg-1258899,837.000 TL
185.46,RENAULT,MEGANE,2020.0,"1,5",34DJK121,Beyaz,(OTOMOBİL(AA SEDAN) ,RFB,SEDAN TOUCH 1.5 BLUE DCI EDC 115 bg,Yarı Otomatik,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-touch-15-blue-dci-edc-115-bg-2258973,784.000 TL
154.175,RENAULT,MEGANE,2020.0,"1,5",34DJK197,Beyaz,(OTOMOBİL(AA SEDAN) ,RFB,SEDAN TOUCH 1.5 BLUE DCI EDC 115 bg,Yarı Otomatik,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-touch-15-blue-dci-edc-115-bg-2258983,811.000 TL
48.702,FIAT,EGEA,2022.0,"1,2",34FMJ928,Beyaz,(OTOMOBİL(AA SEDAN ,356,1.3 MJET 95 HP EU6D EASY,Manuel,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6d-easy-3316707,718.000 TL
73.259,RENAULT,MEGANE,2020.0,"1,5",34DJE787,Gri,(OTOMOBİL(AA SEDAN) ,RFB,SEDAN TOUCH 1.5 BLUE DCI EDC 115 bg,Yarı Otomatik,Dizel,700082.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-touch-15-blue-dci-edc-115-bg-1258821,795.000 TL
119.308,FORD,FOCUS,2019.0,"1,5",34BCF993,BUZ BEYAZI+ TREND SIYAH KUMAS, ,,1.5L TDCI 120PS TREND X AUTO,Otomatik,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/focus/dizel/15l-tdci-120ps-trend-x-auto-2245370,855.000 TL
47.656,FIAT,EGEA,2022.0,"1,2",34FMF538,Beyaz,(OTOMOBİL(AA SEDAN ,356,1.3 MJET 95 HP EU6D EASY,Manuel,Dizel,3400152.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6d-easy-2317025,661.500 TL
60.052,FIAT,EGEA,2022.0,"1,2",34FMH360,Beyaz, ,,1.3 MJET 95 HP EU6D EASY,Manuel,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6d-easy-2316682,660.000 TL
44.76,FORD,PUMA,2022.0,1,34FRU037,BLAZER MAVİ,OTOMOBİL( AF ÇOK AMAÇLI) ,J2K,STYLE 1.0 ECOBOOST 125PS 7 OTOMATIK,Yarı Otomatik,Benzin,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/puma/benzin/style-10-ecoboost-125ps-7-otomatik-3324910,1.010.000 TL
45.828,MERCEDES,E-SERISI,2022.0,"1,6",34FJZ351,Gri, ,,1.6 E 200 D EXCLUSIVE AUTO,Otomatik,Dizel,3400163.0,Arkadan,https://www.otokocikinciel.com/ikinci-el-mercedes/e-serisi/dizel/16-e-200-d-exclusive-auto-2313344,3.017.000 TL
81.268,FORD,FOCUS,2020.0,"1,5",34DFG530,Aytozu Grisi,OTOMOBİL/ (AA SEDAN) ,DEH,1.5L TDCI 120PS TITANIUM AUTO,Otomatik,Dizel,600340.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/focus/dizel/15l-tdci-120ps-titanium-auto-2256367,989.000 TL
68.008,OPEL,INSIGNIA,2020.0,"1,5",34DMC575,Kahverengi, ,,1.5 DIESEL 122HP GS EDITION AT-8,Otomatik,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-opel/insignia/dizel/15-diesel-122hp-gs-edition-at-8-2261257,1.002.000 TL
31.088,FIAT,EGEA,2022.0,"1,4",34FVL412,BULUT BEYAZI,(OTOMOBİL(AF ÇOKAMAÇLI) ,356,1.4 FIRE BZ 95 HP CROSS STREET,Manuel,Benzin,700048.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/benzin/14-fire-bz-95-hp-cross-street-2331275,704.500 TL
63.78,FIAT,EGEA,2020.0,"1,2",34DKL412,Beyaz,(OTOMOBİL(AA SEDAN) ,356,1.3 MJET 95 HP EU6D EASY,Manuel,Dizel,3400163.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6d-easy-2259949,548.500 TL
107.906,FIAT,EGEA,2020.0,"1,2",34COY109,Beyaz,(OTOMOBİL(AA SEDAN) ,356,1.3 MJET 95 HP EU6D URBAN PLUS,Manuel,Dizel,600340.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6d-urban-plus-2247569,618.500 TL
68.887,MERCEDES,C-SERISI,2021.0,"1,6",34EBA182,Gri,OTOMOBİL(AASEDAN) ,204,C 200 DEXCLUSIVE 9G-TRONIC,Otomatik,Dizel,3500143.0,Arkadan,https://www.otokocikinciel.com/ikinci-el-mercedes/c-serisi/dizel/c-200-dexclusive-9g-tronic-2271695,1.833.000 TL
67.525,BMW,3 SERISI,2021.0,"1,6",34EKY237,Beyaz, ,,1.6 320I A SPORT LINE,Otomatik,Benzin,3500143.0,Arkadan,https://www.otokocikinciel.com/ikinci-el-bmw/3-serisi/benzin/16-320i-a-sport-line-2284458,1.869.000 TL
224.187,FORD,FOCUS,2017.0,"1,5",34AEB346,Buz Beyazı+Siyah Kumaş,OTOMOBİL(AASEDAN) ,DB3,1.5L TDCI 120PS TREND X POWERSHIFT,Yarı Otomatik,Dizel,5500075.0,Önden,https://www.otokocikinciel.com/ikinci-el-ford/focus/dizel/15l-tdci-120ps-trend-x-powershift-1173489,678.000 TL
57.314,FIAT,EGEA,2022.0,"1,2",34FMG492,Beyaz,OTOMOBİL(AASEDAN) ,356,1.3 MJET 95 HP EU6D EASY,Manuel,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/13-mjet-95-hp-eu6d-easy-3316703,684.000 TL
152.503,PEUGEOT,3008,2019.0,"1,5",34CLZ432,Kırmızı,OTOMOBİL(AF MPV) ,M,ACTIVE LIFE 1.5 BLUEHDi 130HP EAT6 SKYPK,Otomatik,Dizel,3400031.0,Önden,https://www.otokocikinciel.com/ikinci-el-peugeot/3008/dizel/active-life-15-bluehdi-130hp-eat6-skypk-3241232,1.079.000 TL
42.027,RENAULT,CLIO,2020.0,"1,3",34DZK576,Mavi,(OTOMOBİL(AB HEÇBEK) ,RJA,Touch 1.3 TCe EDC 130 bg,Yarı Otomatik,Benzin,3400163.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/clio/benzin/touch-13-tce-edc-130-bg-2269853,767.000 TL
39.289,RENAULT,MEGANE,2022.0,"1,3",34FZH930,Beyaz, ,,SEDAN JOY 1.3 TCE 140 bg EDC,Yarı Otomatik,Benzin,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/benzin/sedan-joy-13-tce-140-bg-edc-2333862,879.000 TL
89.852,RENAULT,MEGANE,2020.0,"1,5",34DJJ905,Beyaz, ,,SEDAN TOUCH 1.5 BLUE DCI EDC 115 bg,Yarı Otomatik,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-touch-15-blue-dci-edc-115-bg-2259004,867.000 TL
120.379,RENAULT,MEGANE,2021.0,"1,5",34ECV118,Beyaz, ,,SEDAN JOY 1.5 BLUE DCI 115 bg EDC,Yarı Otomatik,Dizel,100025.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-joy-15-blue-dci-115-bg-edc-2275765,807.000 TL
40.582,BMW,3 SERISI,2022.0,"1,6",34GAN709,Siyah, ,,1.6 320I SPORT LINE,Otomatik,Benzin,3400163.0,Arkadan,https://www.otokocikinciel.com/ikinci-el-bmw/3-serisi/benzin/16-320i-sport-line-2335401,2.297.000 TL
19.594,RENAULT,MEGANE,2022.0,"1,3",34FVK849,Mavi, ,,SEDAN JOY COMFORT 1.3 TCE 140 BG EDC,Yarı Otomatik,Benzin,3400163.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/benzin/sedan-joy-comfort-13-tce-140-bg-edc-2331846,934.000 TL
40.325,RENAULT,TALISMAN,2021.0,"1,3",34FIE909,Gri,OTOMOBİL(AA SEDAN) ,RFD,ICON 1.3 TCE EDC 160 HP,Yarı Otomatik,Benzin,600340.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/talisman/benzin/icon-13-tce-edc-160-hp-2311298,1.422.000 TL
40.691,MERCEDES,C-SERISI,2022.0,"1,5",34FLE434,Gri, ,,C 200 AMG 204HP 9G-TRONIC,Otomatik,Benzin,3400163.0,,https://www.otokocikinciel.com/ikinci-el-mercedes/c-serisi/benzin/c-200-amg-204hp-9g-tronic-2315138,2.496.000 TL
76.723,RENAULT,MEGANE,2021.0,"1,5",34ECY596,Beyaz,(OTOMOBİL(AA SEDAN) ,RFB,SEDAN JOY 1.5 BLUE DCI 115 bg EDC,Yarı Otomatik,Dizel,3400246.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/megane/dizel/sedan-joy-15-blue-dci-115-bg-edc-1275724,871.000 TL
30.136,FIAT,EGEA,2020.0,"1,6",34EBG274,ROCK SİYAHI, ,,1.6 MJET 120 HP EU6D LOUNGE PLUS DCT,Yarı Otomatik,Dizel,3400132.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/dizel/16-mjet-120-hp-eu6d-lounge-plus-dct-1272705,765.000 TL
52.588,RENAULT,CLIO,2022.0,1,34FIE647,Kırmızı,(OTOMOBİL(AB HEÇBEK) ,RJA,JOY 1.0 TCE X-TRONIC 90 BG,Otomatik,Benzin,3400163.0,Önden,https://www.otokocikinciel.com/ikinci-el-renault/clio/benzin/joy-10-tce-x-tronic-90-bg-2311072,725.500 TL
73.656,FIAT,500X,2020.0,"1,3",34DPP292,TUTKU KIRMIZI, ,,1.3 FIREFLY 150HP DCT CROSS,Yarı Otomatik,Benzin,3400152.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/500x/benzin/13-firefly-150hp-dct-cross-2264934,902.000 TL
51.206,NISSAN,QASHQAI,2022.0,"1,3",34FYR852,Siyah, ,,1.3 DIG-T 158PS X-TRONIC CVT SKYPACK,Otomatik,Benzin,5500054.0,Önden,https://www.otokocikinciel.com/ikinci-el-nissan/qashqai/benzin/13-dig-t-158ps-x-tronic-cvt-skypack-2332911,1.287.000 TL
44.763,VOLVO,XC40,2022.0,"1,5",34FTK113,728 Thunder Gri Metalik, ,,1.5 T2 129HP PLUS BRIGHT 8AT,Otomatik,Benzin,3400163.0,Önden,https://www.otokocikinciel.com/ikinci-el-volvo/xc40/benzin/15-t2-129hp-plus-bright-8at-2326067,2.159.000 TL
54.992,BMW,3 SERISI,2021.0,"1,6",34EAV991,Beyaz,OTOMOBİL(AA SEDAN) ,G3L,1.6 320I A M SPORT,Otomatik,Benzin,600236.0,Arkadan,https://www.otokocikinciel.com/ikinci-el-bmw/3-serisi/benzin/16-320i-a-m-sport-1271374,2.096.000 TL
23.067,FIAT,EGEA,2022.0,"1,4",34FYA264,BULUT BEYAZI,(OTOMOBİL(AF ÇOK AMAÇLI) ,356,1.4 FIRE BZ 95 HP CROSS STREET,Manuel,Benzin,700048.0,Önden,https://www.otokocikinciel.com/ikinci-el-fiat/egea/benzin/14-fire-bz-95-hp-cross-street-2331284,706.500 TL
